vinculo;categoria;cargo;ano_exercicio;remuneracao_basica;vantagens_pessoais;funcao_comissionada;gratificacao_natalina;horas_extras;horas_eventuais;abono;reversao_teto;IR;INSS;falta;remuneracao_liquida;diarias;auxilios;vantagens_indenizadoras
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2020;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-11.82;-187.27;0.0;2049.98;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;1164.63;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;1350.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1350.69;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-313.22;0.0;1935.85;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-57.94;0.0;0.0;-57.94;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-369.07;0.0;1880.0;0.0;1029.88;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-53.59;0.0;0.0;-53.59;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-32.54;0.0;0.0;-32.54;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-46.76;0.0;0.0;-46.76;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-32.54;0.0;0.0;-32.54;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-369.07;0.0;1880.0;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-53.59;0.0;0.0;-53.59;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;1186.63;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-46.76;0.0;0.0;-46.76;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;1350.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1350.69;0.0;1203.57;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;1186.63;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-46.76;0.0;0.0;-46.76;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2020;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-11.82;-187.27;0.0;2049.98;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2020;2174.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-11.82;-187.27;0.0;1975.67;0.0;1186.63;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-74.31;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;1350.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1350.69;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-57.22;0.0;0.0;-57.22;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;11471.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-2078.61;-751.99;0.0;8641.27;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1051.58;0.0;0.0;-1051.58;0.0;0.0;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;2249.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-277.25;0.0;1971.82;0.0;982.28;0
COMISSIONADO;CARGO EM COMISSÃO;AJUDANTE PARLAMENTAR JÚNIOR;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-60.98;0.0;0.0;-60.98;0.0;0.0;0
